SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
21,run_results\2020-04-19T21.36.05.270.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06691551208496094,UserObjLimit,false,0.09057829677999468,0.0,lp,1.5877842
22,run_results\2020-04-19T21.36.06.865.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.04761505126953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5769871
23,run_results\2020-04-19T21.36.08.507.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.06294441223144531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.628878601
24,run_results\2020-04-19T21.36.10.068.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.0059051513671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5412989
25,run_results\2020-04-19T21.36.12.536.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.7777290344238281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.457113
26,run_results\2020-04-19T21.36.14.084.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.020294189453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5305893
27,run_results\2020-04-19T21.36.15.508.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0049591064453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.409513499
28,run_results\2020-04-19T21.36.17.032.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.00545501708984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5112265
29,run_results\2020-04-19T21.36.18.680.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.026782989501953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6344023
30,run_results\2020-04-19T21.36.20.056.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0034694671630859375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.360990401
31,run_results\2020-04-19T21.36.21.639.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.00594329833984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5685193
32,run_results\2020-04-19T21.36.22.974.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049610137939453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.322045699
33,run_results\2020-04-19T21.36.24.408.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.00545501708984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.417589399
34,run_results\2020-04-19T21.36.25.969.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.04708290100097656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.547468201
35,run_results\2020-04-19T21.36.27.586.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.014360427856445312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.601316499
36,run_results\2020-04-19T21.36.29.187.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.06152534484863281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.583616301
37,run_results\2020-04-19T21.36.30.708.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.03228187561035156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5083169
38,run_results\2020-04-19T21.36.32.059.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00396728515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.336080699
39,run_results\2020-04-19T21.36.33.977.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.44437599182128906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.902601
40,run_results\2020-04-19T21.36.35.370.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0049152374267578125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.3791925
41,run_results\2020-04-19T21.36.36.923.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0039272308349609375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5401707
42,run_results\2020-04-19T21.36.38.454.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.04564857482910156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.517623499
43,run_results\2020-04-19T21.36.39.888.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0044651031494140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.421137
44,run_results\2020-04-19T21.36.41.446.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.04612922668457031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.542822299
45,run_results\2020-04-19T21.36.42.958.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.012399673461914062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.498380601
46,run_results\2020-04-19T21.36.44.893.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.3278675079345703,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.920867501
47,run_results\2020-04-19T21.36.46.275.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0044231414794921875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.366747
48,run_results\2020-04-19T21.36.47.941.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.02529144287109375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6552018
49,run_results\2020-04-19T21.36.49.529.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.05356788635253906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.567684501
50,run_results\2020-04-19T21.36.51.127.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0049610137939453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5835887
51,run_results\2020-04-19T21.36.52.633.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.015375137329101562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.493611201
52,run_results\2020-04-19T21.36.54.112.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.0074405670166015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.4634802
53,run_results\2020-04-19T21.36.55.739.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.05307197570800781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6141539
54,run_results\2020-04-19T21.36.57.546.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.055522918701171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.792818899
55,run_results\2020-04-19T21.36.59.087.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0079345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.526474299
56,run_results\2020-04-19T21.37.00.680.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.023313522338867188,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.580707401
57,run_results\2020-04-19T21.37.02.326.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.005985260009765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.631645
58,run_results\2020-04-19T21.37.03.661.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0034732818603515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.319622701
59,run_results\2020-04-19T21.37.05.222.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.054065704345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5473068
60,run_results\2020-04-19T21.37.07.264.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.5004634857177734,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.028351499
61,run_results\2020-04-19T21.37.08.678.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.004962921142578125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.398550501
62,run_results\2020-04-19T21.37.12.146.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",1.9810047149658203,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.454915299
63,run_results\2020-04-19T21.37.14.034.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.30847930908203125,UserObjLimit,false,0.09880825483612686,0.0,lp,1.872696599
64,run_results\2020-04-19T21.37.15.574.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.04708099365234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5264486
65,run_results\2020-04-19T21.37.17.353.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.24849700927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.765505499
66,run_results\2020-04-19T21.37.18.936.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0441436767578125,UserObjLimit,false,0.09047409541660968,0.0,lp,1.568893101
67,run_results\2020-04-19T21.37.20.717.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.08580780029296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.764499601
68,run_results\2020-04-19T21.37.22.474.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.05703926086425781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7420406
69,run_results\2020-04-19T21.37.24.036.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.0064144134521484375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5469778
70,run_results\2020-04-19T21.37.25.819.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.311981201171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.768280099
71,run_results\2020-04-19T21.37.27.380.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0069713592529296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.547439199
72,run_results\2020-04-19T21.37.28.839.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.005950927734375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.443281799
73,run_results\2020-04-19T21.37.30.425.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.022815704345703125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.568746301
74,run_results\2020-04-19T21.37.32.220.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3189277648925781,UserObjLimit,false,0.09745283832924674,0.0,lp,1.781143701
75,run_results\2020-04-19T21.37.33.657.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0044422149658203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.421912001
76,run_results\2020-04-19T21.37.35.117.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.015417098999023438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.447508201
77,run_results\2020-04-19T21.37.36.771.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.0049610137939453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6411481
78,run_results\2020-04-19T21.37.38.301.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0446014404296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.514147499
79,run_results\2020-04-19T21.37.40.215.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3709735870361328,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.900885101
80,run_results\2020-04-19T21.37.41.717.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.03021240234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.4878834
81,run_results\2020-04-19T21.37.43.264.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.04166221618652344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5339222
82,run_results\2020-04-19T21.37.44.866.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.061008453369140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.588042901
83,run_results\2020-04-19T21.37.46.439.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.00545501708984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.556375901
84,run_results\2020-04-19T21.37.47.951.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0049591064453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.4992066
85,run_results\2020-04-19T21.37.49.766.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.07534980773925781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7999087
86,run_results\2020-04-19T21.37.51.235.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0049533843994140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.4561968
87,run_results\2020-04-19T21.37.52.684.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.013910293579101562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.434729301
88,run_results\2020-04-19T21.37.54.236.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.05356788635253906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5392411
89,run_results\2020-04-19T21.37.55.918.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0064601898193359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6694664
90,run_results\2020-04-19T21.37.57.298.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0044422149658203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.365950401
91,run_results\2020-04-19T21.37.58.848.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.0064067840576171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.533143601
92,run_results\2020-04-19T21.38.00.432.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0049591064453125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.571771101
93,run_results\2020-04-19T21.38.03.677.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.6665191650390625,UserObjLimit,false,0.09846691560657288,0.030336757310419637,lp,3.228172099
94,run_results\2020-04-19T21.38.05.125.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.018392562866210938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.434677599
95,run_results\2020-04-19T21.38.06.544.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00446319580078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.4047562
96,run_results\2020-04-19T21.38.10.422.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",2.1922760009765625,UserObjLimit,false,0.0984363482540838,0.039794026972047467,lp,3.863951099
97,run_results\2020-04-19T21.38.11.793.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004001617431640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.356054399
98,run_results\2020-04-19T21.38.13.402.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.05352783203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.595671
99,run_results\2020-04-19T21.38.15.110.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.04910469055175781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6924883
100,run_results\2020-04-19T21.38.16.803.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06447982788085938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.678302399
101,run_results\2020-04-19T22.38.07.353.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.06993484497070312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.590434201
102,run_results\2020-04-19T22.38.10.434.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.014881134033203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.023426599
103,run_results\2020-04-19T22.38.12.301.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.007472991943359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8531568
104,run_results\2020-04-19T22.38.14.125.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0059452056884765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8078745
105,run_results\2020-04-19T22.38.16.386.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.32686424255371094,UserObjLimit,false,0.08923228550555151,0.009421075288256477,lp,2.1150518
106,run_results\2020-04-19T22.38.18.352.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.018850326538085938,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8037199
107,run_results\2020-04-19T22.38.20.301.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.04761695861816406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.9310392
108,run_results\2020-04-19T22.38.21.918.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00446319580078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.600452899
109,run_results\2020-04-19T22.38.23.629.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.059024810791015625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.697844299
110,run_results\2020-04-19T22.38.25.326.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.006420135498046875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.675286599
111,run_results\2020-04-19T22.38.27.131.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.06497383117675781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7927751
112,run_results\2020-04-19T22.38.28.887.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.19789695739746094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7338689
113,run_results\2020-04-19T22.38.30.502.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.0054569244384765625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.601274499
114,run_results\2020-04-19T22.38.32.264.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.04910087585449219,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.747367999
115,run_results\2020-04-19T22.38.33.850.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.044109344482421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.570970401
116,run_results\2020-04-19T22.38.35.516.mat,10,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.026781082153320312,UserObjLimit,false,0.09999990463256836,0.0,lp,1.6498753
117,run_results\2020-04-19T22.38.37.193.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.013406753540039062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.6603746
118,run_results\2020-04-19T22.38.38.835.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.010913848876953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.628709399
119,run_results\2020-04-19T22.38.41.506.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9121437072753906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.6547922
120,run_results\2020-04-19T22.38.43.139.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.05754280090332031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.619972299
121,run_results\2020-04-19T22.38.44.704.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.014383316040039062,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5498108
122,run_results\2020-04-19T22.38.46.853.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.46127891540527344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.113477501
123,run_results\2020-04-19T22.38.48.256.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0044651031494140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.390230801
124,run_results\2020-04-19T22.38.49.844.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.007970809936523438,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5745478
125,run_results\2020-04-19T22.38.51.402.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.14830398559570312,UserObjLimit,false,0.09972491165364007,0.09628543620753591,lp,1.5457444
126,run_results\2020-04-19T22.38.53.960.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.0907058715820312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.5395713
127,run_results\2020-04-19T22.38.55.511.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.06295204162597656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5382438
128,run_results\2020-04-19T22.38.57.028.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.00545501708984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.504275
129,run_results\2020-04-19T22.38.58.587.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.030786514282226562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.545875899
130,run_results\2020-04-19T22.39.00.117.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.00545501708984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5170205
131,run_results\2020-04-19T22.39.01.526.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.007442474365234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.3964423
132,run_results\2020-04-19T22.39.03.062.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.01690673828125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.5217943
133,run_results\2020-04-19T22.39.04.555.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.0054988861083984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.4790972
134,run_results\2020-04-19T22.39.06.377.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.3754310607910156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.8090876
135,run_results\2020-04-19T22.39.07.938.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.019840240478515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.546203099
136,run_results\2020-04-19T22.39.09.285.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0039215087890625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.3330029
137,run_results\2020-04-19T22.39.10.895.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.062046051025390625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.596939
138,run_results\2020-04-19T22.39.12.250.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0039653778076171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.340104601
139,run_results\2020-04-19T22.39.13.746.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0059108734130859375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.4812228
